filename,type,original_size(byte),algorithm,time_cost(s),compressed_size(byte),ratio
5172.jpg,image,20486,huffman,0.0014388561248779297,21244,1.0370008786488334
5173.jpg,image,11551,huffman,0.0013072490692138672,12317,1.0663146047961216
5174.jpg,image,12508,huffman,0.0013089179992675781,13280,1.0617204988807163
5175.jpg,image,24985,huffman,0.0015103816986083984,25748,1.0305383229937963
5176.jpg,image,19540,huffman,0.0017783641815185547,20299,1.0388433981576253
5177.jpg,image,36610,huffman,0.0017592906951904297,37369,1.020732040426113
5178.jpg,image,17747,huffman,0.001397848129272461,18432,1.0385980729137319
5179.jpg,image,15591,huffman,0.0013644695281982422,16355,1.0490026297222756
5180.jpg,image,30041,huffman,0.0015447139739990234,30802,1.0253320462035218
5181.jpg,image,13352,huffman,0.001384735107421875,14094,1.0555721989215099
5182.jpg,image,29542,huffman,0.0015261173248291016,30298,1.0255906844492586
5183.jpg,image,11312,huffman,0.0012781620025634766,12046,1.0648868458274399
5184.jpg,image,10105,huffman,0.0013184547424316406,10727,1.061553686293914
5185.jpg,image,42259,huffman,0.001707315444946289,42998,1.0174873991339124
5186.jpg,image,36134,huffman,0.0017309188842773438,36878,1.0205900260142802
5187.jpg,image,33599,huffman,0.0015749931335449219,34354,1.0224709068722284
5188.jpg,image,11765,huffman,0.0013005733489990234,12168,1.0342541436464088
5189.jpg,image,10854,huffman,0.0013098716735839844,11567,1.0656900681776305
5190.jpg,image,7709,huffman,0.0012559890747070312,8227,1.0671941886107148
5191.jpg,image,20221,huffman,0.001432180404663086,20988,1.0379308639533158
5192.jpg,image,53179,huffman,0.0018477439880371094,53937,1.014253746779744
5193.jpg,image,36117,huffman,0.0016028881072998047,36869,1.0208212199241355
5194.jpg,image,22648,huffman,0.001459360122680664,23322,1.029759802190039
5195.jpg,image,29576,huffman,0.0016543865203857422,30338,1.0257641330808764
5196.jpg,image,61885,huffman,0.002167224884033203,62630,1.0120384584309607
5197.jpg,image,37335,huffman,0.0016562938690185547,38082,1.0200080353555645
5198.jpg,image,43602,huffman,0.0017120838165283203,44364,1.0174762625567635
5199.jpg,image,23162,huffman,0.0014255046844482422,23919,1.032682842586996
5200.jpg,image,20237,huffman,0.0014352798461914062,20997,1.0375549735632752
5201.jpg,image,26834,huffman,0.0014946460723876953,27580,1.0278005515390922
5202.jpg,image,27028,huffman,0.0015492439270019531,27784,1.0279709930442504
5203.jpg,image,21931,huffman,0.0015170574188232422,22673,1.033833386530482
5204.jpg,image,28295,huffman,0.0015554428100585938,29047,1.026577133769217
5205.jpg,image,41794,huffman,0.0016818046569824219,42554,1.0181844283868497
5206.jpg,image,32377,huffman,0.0015530586242675781,33120,1.0229483892886926
5207.jpg,image,11297,huffman,0.0013489723205566406,12019,1.0639107727715322
5208.jpg,image,26249,huffman,0.0015192031860351562,26903,1.0249152348660902
5209.jpg,image,24336,huffman,0.0014519691467285156,25103,1.0315170940170941
5210.jpg,image,36472,huffman,0.0016438961029052734,37232,1.0208379030489143
5211.jpg,image,20428,huffman,0.0014529228210449219,21164,1.0360289798316036
5212.jpg,image,37692,huffman,0.0017104148864746094,38444,1.0199511832749655
5213.jpg,image,17567,huffman,0.0013723373413085938,18331,1.043490635851312
5214.jpg,image,37907,huffman,0.0017354488372802734,38656,1.019758883583507
5215.jpg,image,28200,huffman,0.0015933513641357422,28958,1.0268794326241135
5216.jpg,image,20245,huffman,0.0014030933380126953,21001,1.0373425537169672
5217.jpg,image,15386,huffman,0.0014126300811767578,16054,1.0434160925516704
5218.jpg,image,18961,huffman,0.0013806819915771484,19718,1.0399240546384685
5219.jpg,image,32441,huffman,0.0015673637390136719,33204,1.023519620233655
5220.jpg,image,17878,huffman,0.0013964176177978516,18633,1.0422306745720997
5221.jpg,image,31884,huffman,0.0016088485717773438,32647,1.023930498055451
5222.jpg,image,27933,huffman,0.0015592575073242188,28696,1.0273153617584936
5223.jpg,image,15758,huffman,0.0013539791107177734,16525,1.048673689554512
5224.jpg,image,9705,huffman,0.001356363296508789,10481,1.0799587841318907
5225.jpg,image,9814,huffman,0.0013096332550048828,10562,1.0762176482575911
5226.jpg,image,24411,huffman,0.0014922618865966797,25167,1.0309696448322478
5227.jpg,image,18560,huffman,0.0014214515686035156,19327,1.0413254310344828
5228.jpg,image,22514,huffman,0.0014357566833496094,23266,1.0334014391045572
5229.jpg,image,24377,huffman,0.0015032291412353516,25051,1.027649013414284
5230.jpg,image,16420,huffman,0.0013585090637207031,17185,1.0465895249695494
5231.jpg,image,36260,huffman,0.0016291141510009766,37018,1.0209045780474353
5232.jpg,image,26831,huffman,0.0014731884002685547,27591,1.0283254444485856
5233.jpg,image,17188,huffman,0.0013480186462402344,17955,1.0446241563881777
5234.jpg,image,23444,huffman,0.0016715526580810547,24209,1.0326309503497697
5235.jpg,image,32086,huffman,0.0017316341400146484,32852,1.0238733403976812
5236.jpg,image,8986,huffman,0.0012743473052978516,9626,1.0712219007344759
5237.jpg,image,49499,huffman,0.0018961429595947266,50235,1.0148689872522678
5238.jpg,image,30547,huffman,0.0015540122985839844,31307,1.0248796935869315
5239.jpg,image,3682,huffman,0.0012288093566894531,4192,1.1385116784356328
5240.jpg,image,43285,huffman,0.0017402172088623047,44050,1.01767355896962
5241.jpg,image,39111,huffman,0.0016765594482421875,39864,1.019252895604817
5242.jpg,image,36793,huffman,0.001634359359741211,37552,1.020628923980105
5243.jpg,image,21478,huffman,0.0015687942504882812,22233,1.0351522488127387
5244.jpg,image,30280,huffman,0.0015897750854492188,31042,1.0251651254953764
5245.jpg,image,35286,huffman,0.001615285873413086,36038,1.021311568327382
5246.jpg,image,27995,huffman,0.001500844955444336,28758,1.027254866940525
5247.jpg,image,15848,huffman,0.0014417171478271484,16428,1.0365976779404342
5248.jpg,image,16843,huffman,0.0014338493347167969,17482,1.0379386095113696
5249.jpg,image,22302,huffman,0.0015151500701904297,23065,1.034212178279975
5250.jpg,image,16161,huffman,0.0013968944549560547,16905,1.0460367551512901
5251.jpg,image,29480,huffman,0.0015587806701660156,30230,1.0254409769335142
5252.jpg,image,40082,huffman,0.0017549991607666016,40837,1.0188363854099096
5253.jpg,image,19366,huffman,0.0014309883117675781,20119,1.0388825777135184
5254.jpg,image,13654,huffman,0.0013608932495117188,14419,1.056027537717885
5255.jpg,image,23312,huffman,0.0015206336975097656,24028,1.0307137954701442
5256.jpg,image,27370,huffman,0.0015072822570800781,28130,1.0277676287906468
5257.jpg,image,17577,huffman,0.0014040470123291016,18325,1.0425556124480855
5258.jpg,image,13042,huffman,0.0013208389282226562,13774,1.0561263609875786
5259.jpg,image,14582,huffman,0.001390695571899414,15237,1.0449183925387464
5260.jpg,image,17647,huffman,0.0013821125030517578,18413,1.0434068113560377
5261.jpg,image,33532,huffman,0.0016455650329589844,34285,1.0224561612787786
5262.jpg,image,41139,huffman,0.0019364356994628906,41896,1.0184010306521791
5263.jpg,image,28088,huffman,0.00170135498046875,28833,1.0265237823981772
5264.jpg,image,23819,huffman,0.0015740394592285156,24567,1.0314035014064402
5265.jpg,image,11060,huffman,0.0014164447784423828,11769,1.064104882459313
5266.jpg,image,17671,huffman,0.0016863346099853516,18440,1.0435176277516836
5267.jpg,image,23757,huffman,0.0016486644744873047,24448,1.029086164077956
5268.jpg,image,10668,huffman,0.0013577938079833984,11432,1.0716160479940007
5269.jpg,image,73169,huffman,0.0022232532501220703,73911,1.0101409066681244
5270.jpg,image,14755,huffman,0.0013997554779052734,15433,1.0459505252456793
5271.jpg,image,24445,huffman,0.0016002655029296875,25176,1.0299038658212314
5272.jpg,image,19502,huffman,0.0014352798461914062,20184,1.0349707722284893
5273.jpg,image,37028,huffman,0.0016701221466064453,37773,1.020119909257859
5274.jpg,image,38747,huffman,0.0016388893127441406,39518,1.0198983147082354
5275.jpg,image,19643,huffman,0.0014009475708007812,20407,1.038894262587181
5276.jpg,image,28063,huffman,0.0015130043029785156,28794,1.026048533656416
5277.jpg,image,19433,huffman,0.001420736312866211,20189,1.0389028971337415
5278.jpg,image,7345,huffman,0.0012950897216796875,8069,1.09857045609258
5279.jpg,image,18900,huffman,0.0013775825500488281,19667,1.0405820105820105
5280.jpg,image,45632,huffman,0.0017480850219726562,46384,1.0164796633941093
5281.jpg,image,24474,huffman,0.0015430450439453125,25216,1.0303178883713329
5282.jpg,image,29482,huffman,0.0015480518341064453,30242,1.0257784410826944
5283.jpg,image,29575,huffman,0.0015096664428710938,30338,1.0257988165680474
5284.jpg,image,14609,huffman,0.0013937950134277344,15376,1.0525018824012595
5285.jpg,image,15500,huffman,0.0013780593872070312,16250,1.0483870967741935
5286.jpg,image,36552,huffman,0.0016453266143798828,37203,1.0178102429415627
5287.jpg,image,11594,huffman,0.0014128684997558594,12366,1.066586165257892
5288.jpg,image,11974,huffman,0.0013060569763183594,12598,1.0521129113078336
5289.jpg,image,14175,huffman,0.0014486312866210938,14947,1.0544620811287477
5290.jpg,image,25268,huffman,0.001477956771850586,26016,1.0296026594902643
5291.jpg,image,15819,huffman,0.001394033432006836,16570,1.0474745559137746
5292.jpg,image,20025,huffman,0.0014834403991699219,20640,1.0307116104868914
5293.jpg,image,44311,huffman,0.0017728805541992188,45058,1.0168581164947756
5294.jpg,image,26910,huffman,0.001470327377319336,27638,1.0270531400966183
5295.jpg,image,39129,huffman,0.001708984375,39876,1.019090699992333
5296.jpg,image,26112,huffman,0.001581430435180664,26858,1.0285692401960784
5297.jpg,image,33812,huffman,0.0015773773193359375,34572,1.0224772270199929
5298.jpg,image,22645,huffman,0.0014383792877197266,23411,1.0338264517553544
5299.jpg,image,18853,huffman,0.0014522075653076172,19606,1.0399405930090702
5300.jpg,image,43197,huffman,0.0018095970153808594,43951,1.0174549158506379
5301.jpg,image,15245,huffman,0.0013272762298583984,16012,1.0503115775664151
5302.jpg,image,27610,huffman,0.001493215560913086,28372,1.0275986961245926
5303.jpg,image,35316,huffman,0.001645803451538086,36071,1.0213784120511948
5304.jpg,image,23686,huffman,0.0014636516571044922,24448,1.0321709026429113
5305.jpg,image,26467,huffman,0.0015025138854980469,27212,1.0281482600974798
5306.jpg,image,24994,huffman,0.0014955997467041016,25752,1.0303272785468514
5307.jpg,image,33418,huffman,0.0016040802001953125,34180,1.022802082709917
5308.jpg,image,33102,huffman,0.0015418529510498047,33852,1.022657241254305
5309.jpg,image,35210,huffman,0.0017545223236083984,35975,1.021726782164158
5310.jpg,image,19377,huffman,0.0014009475708007812,20135,1.039118542602054
5311.jpg,image,12207,huffman,0.0013229846954345703,12977,1.0630785614811173
5312.jpg,image,17422,huffman,0.0014166831970214844,18165,1.0426472276432097
5313.jpg,image,30239,huffman,0.001560211181640625,30998,1.0251000363768643
5314.jpg,image,5976,huffman,0.0012080669403076172,6681,1.1179718875502007
5315.jpg,image,28498,huffman,0.0015077590942382812,29252,1.0264579970524248
5316.jpg,image,30472,huffman,0.0015192031860351562,31227,1.0247768443160934
5317.jpg,image,21627,huffman,0.0014352798461914062,22386,1.0350950201137468
5318.jpg,image,43122,huffman,0.0017209053039550781,43870,1.0173461342238301
5319.jpg,image,25449,huffman,0.001550436019897461,26202,1.029588588942591
5320.jpg,image,28727,huffman,0.0015234947204589844,29484,1.026351515995405
5321.jpg,image,39693,huffman,0.0017044544219970703,40454,1.0191721462222558
5322.jpg,image,44098,huffman,0.001683950424194336,44859,1.017257018458887
5323.jpg,image,12801,huffman,0.001306295394897461,13560,1.0592922427935318
5324.jpg,image,9174,huffman,0.001323699951171875,9880,1.0769566165249618
5325.jpg,image,22236,huffman,0.0014462471008300781,22989,1.0338640043173233
5326.jpg,image,8138,huffman,0.0012831687927246094,8849,1.0873679036618333
5327.jpg,image,59926,huffman,0.0019872188568115234,60662,1.0122818142375596
5328.jpg,image,34070,huffman,0.0016121864318847656,34823,1.0221015556207806
5329.jpg,image,11560,huffman,0.0013594627380371094,12288,1.0629757785467129
5330.jpg,image,32719,huffman,0.001832723617553711,33472,1.0230141507992299
5331.jpg,image,12298,huffman,0.0014138221740722656,13048,1.060985526101805
5332.jpg,image,27154,huffman,0.0025534629821777344,27903,1.027583413125138
5333.jpg,image,27798,huffman,0.0021364688873291016,28562,1.027483991654076
5334.jpg,image,13652,huffman,0.001371622085571289,14368,1.0524465279812483
5335.jpg,image,25519,huffman,0.0014884471893310547,26281,1.0298601042360593
5336.jpg,image,27324,huffman,0.0015316009521484375,28078,1.0275947884643537
5337.jpg,image,18666,huffman,0.0015048980712890625,19433,1.0410907532411873
5338.jpg,image,39584,huffman,0.0016491413116455078,40339,1.0190733629749393
5339.jpg,image,14066,huffman,0.0013842582702636719,14800,1.052182567894213
5340.jpg,image,17484,huffman,0.001373291015625,18239,1.0431823381377259
5341.jpg,image,62496,huffman,0.002006053924560547,63202,1.0112967229902714
5342.jpg,image,42795,huffman,0.001748800277709961,43535,1.017291739689216
5343.jpg,image,24428,huffman,0.0014781951904296875,25188,1.031111838873424
5344.jpg,image,27840,huffman,0.0015401840209960938,28530,1.0247844827586208
5345.jpg,image,18246,huffman,0.0014722347259521484,18883,1.0349117614819687
5346.jpg,image,29547,huffman,0.0016825199127197266,30304,1.0256201983280875
5347.jpg,image,22448,huffman,0.0014586448669433594,23212,1.0340342124019957
5348.jpg,image,46198,huffman,0.0017621517181396484,46960,1.0164942205290273
5349.jpg,image,34857,huffman,0.0016410350799560547,35604,1.021430415698425
5350.jpg,image,29182,huffman,0.0015416145324707031,29945,1.0261462545404703
5351.jpg,image,19859,huffman,0.0014736652374267578,20609,1.0377662520771438
5352.jpg,image,35324,huffman,0.0017096996307373047,36089,1.0216566640244593
5353.jpg,image,12764,huffman,0.0013513565063476562,13509,1.0583672829833908
5354.jpg,image,25399,huffman,0.001554727554321289,26155,1.0297649513760385
5355.jpg,image,19077,huffman,0.0017178058624267578,19837,1.0398385490381088
5356.jpg,image,8528,huffman,0.0014505386352539062,9231,1.0824343339587241
5357.jpg,image,31865,huffman,0.0015666484832763672,32611,1.023411266279617
5358.jpg,image,22586,huffman,0.0014414787292480469,23333,1.0330735854068893
5359.jpg,image,15795,huffman,0.0013840198516845703,16556,1.0481798037353594
5360.jpg,image,18914,huffman,0.0013840198516845703,19675,1.0402347467484403
5361.jpg,image,11641,huffman,0.0013849735260009766,12101,1.039515505540761
5362.jpg,image,28888,huffman,0.001550436019897461,29641,1.026066186651897
5363.jpg,image,25952,huffman,0.0015239715576171875,26717,1.0294774969173859
5364.jpg,image,39602,huffman,0.002065896987915039,40290,1.017372859956568
5365.jpg,image,32531,huffman,0.0017175674438476562,33291,1.023362331314746
5366.jpg,image,20652,huffman,0.00142669677734375,21405,1.0364613596746077
5367.jpg,image,15613,huffman,0.0013427734375,16378,1.0489976301799782
5368.jpg,image,27994,huffman,0.0015141963958740234,28751,1.027041508894763
5369.jpg,image,34792,huffman,0.0016171932220458984,35555,1.021930328811221
5370.jpg,image,47194,huffman,0.0017671585083007812,47947,1.015955418061618
5371.jpg,image,27531,huffman,0.0015492439270019531,28291,1.0276052449965494
5372.jpg,image,16156,huffman,0.001383066177368164,16917,1.0471032433770735
5373.jpg,image,14748,huffman,0.001425027847290039,15448,1.0474640629237864
5374.jpg,image,31449,huffman,0.0015757083892822266,32211,1.0242297052370504
5375.jpg,image,30803,huffman,0.0015568733215332031,31559,1.024543063987274
5376.jpg,image,38146,huffman,0.0016667842864990234,38783,1.0166989985843864
5377.jpg,image,16468,huffman,0.0013587474822998047,17238,1.0467573475831917
5378.jpg,image,19444,huffman,0.0013947486877441406,20207,1.039240896934787
5379.jpg,image,18413,huffman,0.0014100074768066406,19182,1.0417639711073698
5380.jpg,image,23871,huffman,0.001451730728149414,24632,1.031879686649072
5381.jpg,image,23774,huffman,0.001489877700805664,24527,1.0316732564986961
5382.jpg,image,19318,huffman,0.0013837814331054688,20085,1.0397039030955586
5383.jpg,image,25897,huffman,0.0016431808471679688,26611,1.0275707610920184
5384.jpg,image,24080,huffman,0.001537322998046875,24815,1.0305232558139534
5385.jpg,image,42366,huffman,0.0017192363739013672,43114,1.0176556672803663
5386.jpg,image,8499,huffman,0.0012764930725097656,9130,1.0742440287092598
5387.jpg,image,18893,huffman,0.0014483928680419922,19655,1.0403323982427355
